x,y
14.737147371473718,217.1835126485347
14.73754737547376,217.1953026443335
14.737947379473795,217.20709296013848
14.738347383473837,217.2188835959501
14.738747387473879,217.2306745517681
14.739147391473914,217.24246582759227
14.739547395473956,217.25425742342307
14.739947399473998,217.26604933926026
14.74034740347404,217.27784157510388
14.740747407474075,217.28963413095366
14.741147411474117,217.30142700681006
14.741547415474159,217.31322020267285
14.741947419474194,217.32501371854184
14.742347423474236,217.33680755441745
14.742747427474278,217.34860171029945
14.74314743147432,217.36039618618784
14.743547435474355,217.37219098208243
14.743947439474397,217.3839860979836
14.744347443474439,217.3957815338912
14.744747447474474,217.407577289805
14.745147451474516,217.41937336572542
14.745547455474558,217.4311697616522
14.7459474594746,217.4429664775854
14.746347463474635,217.4547635135248
14.746747467474677,217.46656086947078
14.747147471474719,217.4783585454232
14.747547475474754,217.4901565413818
14.747947479474796,217.501954857347
14.748347483474838,217.51375349331857
14.74874748747488,217.52555244929658
14.749147491474915,217.53735172528076
14.749547495474957,217.54915132127158
14.749947499474999,217.56095123726877
14.750347503475034,217.57275147327215
14.750747507475076,217.58455202928215
14.751147511475118,217.59635290529857
14.75154751547516,217.60815410132136
14.751947519475195,217.61995561735034
14.752347523475237,217.63175745338594
14.752747527475279,217.64355960942797
14.753147531475314,217.65536208547616
14.753547535475356,217.66716488153094
14.753947539475398,217.67896799759214
14.75434754347544,217.69077143365973
14.754747547475475,217.70257518973355
14.755147551475517,217.71437926581393
14.755547555475559,217.72618366190073
14.755947559475594,217.73798837799373
14.756347563475636,217.74979341409335
14.756747567475678,217.76159877019933
14.75714757147572,217.77340444631173
14.757547575475755,217.78521044243033
14.757947579475797,217.79701675855554
14.758347583475839,217.80882339468712
14.758747587475874,217.82063035082493
14.759147591475916,217.83243762696932
14.759547595475958,217.84424522312014
14.759947599476,217.85605313927732
14.760347603476035,217.86786137544073
14.760747607476077,217.87966993161072
14.761147611476119,217.89147880778714
14.761547615476154,217.90328800396972
14.761947619476196,217.91509752015892
14.762347623476238,217.92690735635452
14.76274762747628,217.93871751255654
14.763147631476315,217.95052798876472
14.763547635476357,217.96233878497952
14.763947639476399,217.97414990120072
14.764347643476434,217.98596133742814
14.764747647476476,217.99777309366212
14.765147651476518,218.00958516990252
14.76554765547656,218.02139756614935
14.765947659476595,218.03321028240234
14.766347663476637,218.04502331866192
14.766747667476679,218.05683667492795
14.767147671476714,218.06865035120012
14.767547675476756,218.08046434747894
14.767947679476798,218.09227866376415
14.76834768347684,218.10409330005575
14.768747687476875,218.11590825635355
14.769147691476917,218.12772353265794
14.769547695476959,218.13953912896875
14.769947699476994,218.15135504528575
14.770347703477036,218.16317128160935
14.770747707477078,218.17498783793934
14.77114771147712,218.18680471427575
14.771547715477155,218.19862191061836
14.771947719477197,218.21043942696755
14.772347723477239,218.22225726332317
14.772747727477274,218.23407541968496
14.773147731477316,218.24589389605336
14.773547735477358,218.25771269242816
14.7739477394774,218.26953180880938
14.774347743477435,218.28135124519676
14.774747747477477,218.29317100159076
14.775147751477519,218.3049910779912
14.775547755477554,218.31681147439778
14.775947759477596,218.328632190811
14.776347763477638,218.3404532272306
14.77674776747768,218.3522745836566
14.777147771477715,218.3640962600888
14.777547775477757,218.3759182565276
14.777947779477799,218.3877405729728
14.778347783477834,218.3995632094242
14.778747787477876,218.41138616588222
14.779147791477918,218.42320944234663
14.77954779547796,218.43503303881744
14.779947799477995,218.44685695529444
14.780347803478037,218.45868119177803
14.780747807478079,218.47050574826804
14.781147811478114,218.48233062476424
14.781547815478156,218.49415582126704
14.781947819478198,218.50598133777626
14.78234782347824,218.51780717429185
14.782747827478275,218.52963333081365
14.783147831478317,218.54145980734205
14.783547835478359,218.55328660387687
14.783947839478394,218.56511372041788
14.784347843478436,218.5769411569655
14.784747847478478,218.5887689135195
14.78514785147852,218.6005969900799
14.785547855478555,218.6124253866465
14.785947859478597,218.6242541032197
14.786347863478639,218.6360831397993
14.786747867478674,218.64791249638512
14.787147871478716,218.65974217297753
14.787547875478758,218.67157216957634
14.7879478794788,218.68340248618154
14.788347883478835,218.69523312279293
14.788747887478877,218.70706407941094
14.789147891478919,218.71889535603535
14.789547895478954,218.73072695266595
14.789947899478996,218.74255886930317
14.790347903479038,218.75439110594678
14.79074790747908,218.7662236625968
14.791147911479115,218.778056539253
14.791547915479157,218.78988973591578
14.791947919479199,218.801723252585
14.792347923479234,218.8135570892604
14.792747927479276,218.82539124594243
14.793147931479318,218.83722572263082
14.79354793547936,218.84906051932563
14.793947939479395,218.86089563602664
14.794347943479437,218.87273107273424
14.794747947479479,218.88456682944826
14.795147951479514,218.89640290616845
14.795547955479556,218.90823930289525
14.795947959479598,218.92007601962848
14.79634796347964,218.9319130563681
14.796747967479675,218.9437504131139
14.797147971479717,218.9555880898663
14.797547975479759,218.96742608662512
14.797947979479794,218.97926440339012
14.798347983479836,218.99110304016173
14.798747987479878,219.00294199693974
14.79914799147992,219.01478127372414
14.799547995479955,219.02662087051476
14.799947999479997,219.03846078731198
14.800348003480039,219.05030102411558
14.800748007480074,219.06214158092538
14.801148011480116,219.07398245774178
14.801548015480158,219.0858236545646
14.8019480194802,219.09766517139383
14.802348023480235,219.10950700822923
14.802748027480277,219.12134916507122
14.803148031480319,219.13319164191964
14.803548035480354,219.14503443877425
14.803948039480396,219.15687755563545
14.804348043480438,219.16872099250307
14.80474804748048,219.18056474937708
14.805148051480515,219.1924088262573
14.805548055480557,219.2042532231441
14.805948059480599,219.21609794003732
14.806348063480634,219.22794297693673
14.806748067480676,219.23978833384274
14.807148071480718,219.25163401075514
14.80754807548076,219.26348000767396
14.807948079480795,219.27532632459895
14.808348083480837,219.2871729615306
14.808748087480879,219.2990199184686
14.809148091480914,219.31086719541278
14.809548095480956,219.3227147923636
14.809948099480998,219.33456270932083
14.81034810348104,219.34641094628444
14.810748107481075,219.35825950325423
14.811148111481117,219.37010838023065
14.811548115481159,219.38195757721348
14.811948119481194,219.3938070942025
14.812348123481236,219.40565693119808
14.812748127481278,219.4175070882001
14.81314813148132,219.42935756520853
14.813548135481355,219.44120836222314
14.813948139481397,219.45305947924433
14.814348143481439,219.46491091627195
14.814748147481474,219.47676267330576
14.815148151481516,219.4886147503462
14.815548155481558,219.50046714739298
14.8159481594816,219.5123198644462
14.816348163481635,219.5241729015056
14.816748167481677,219.53602625857164
14.817148171481719,219.54787993564406
14.817548175481754,219.55973393272265
14.817948179481796,219.57158824980786
14.818348183481838,219.5834428868995
14.81874818748188,219.5952978439975
14.819148191481915,219.6071531211017
14.819548195481957,219.61900871821254
14.819948199481999,219.63086463532974
14.820348203482034,219.64272087245314
14.820748207482076,219.65457742958316
14.821148211482118,219.6664343067196
14.82154821548216,219.6782915038624
14.821948219482195,219.69014902101142
14.822348223482237,219.70200685816704
14.822748227482279,219.71386501532905
14.823148231482314,219.72572349249725
14.823548235482356,219.73758228967208
14.823948239482398,219.7494414068533
14.82434824348244,219.7613008440409
14.824748247482475,219.7731606012347
14.825148251482517,219.78502067843513
14.825548255482559,219.79688107564195
14.825948259482594,219.80874179285496
14.826348263482636,219.82060283007456
14.826748267482678,219.8324641873006
14.82714827148272,219.844325864533
14.827548275482755,219.85618786177162
14.827948279482797,219.86805017901685
14.828348283482839,219.87991281626847
14.828748287482874,219.89177577352626
14.829148291482916,219.9036390507907
14.829548295482958,219.9155026480615
14.829948299483,219.92736656533873
14.830348303483035,219.93923080262215
14.830748307483077,219.95109535991216
14.831148311483119,219.96296023720856
14.831548315483154,219.9748254345112
14.831948319483196,219.9866909518204
14.832348323483238,219.99855678913602
14.83274832748328,220.01042294645805
14.833148331483315,220.02228942378625
14.833548335483357,220.03415622112107
14.833948339483399,220.0460233384623
14.834348343483434,220.0578907758097
14.834748347483476,220.06975853316374
14.835148351483518,220.08162661052415
14.83554835548356,220.09349500789097
14.835948359483595,220.10536372526397
14.836348363483637,220.1172327626436
14.836748367483679,220.12910212002961
14.837148371483714,220.14097179742183
14.837548375483756,220.15284179482066
14.837948379483798,220.16471211222586
14.83834838348384,220.1765827496375
14.838748387483875,220.1884537070553
14.839148391483917,220.20032498447972
14.839548395483959,220.21219658191055
14.839948399483994,220.22406849934757
14.840348403484036,220.23594073679118
14.840748407484078,220.2478132942412
14.84114841148412,220.2596861716976
14.841548415484155,220.27155936916023
14.841948419484197,220.28343288662947
14.842348423484239,220.29530672410507
14.842748427484274,220.3071808815869
14.843148431484316,220.31905535907532
14.843548435484358,220.33093015657013
14.8439484394844,220.34280527407137
14.844348443484435,220.35468071157877
14.844748447484477,220.36655646909279
14.84514845148452,220.37843254661323
14.845548455484554,220.39030894413983
14.845948459484596,220.40218566167306
14.846348463484638,220.41406269921268
14.84674846748468,220.4259400567587
14.847148471484715,220.4378177343109
14.847548475484757,220.44969573186972
14.8479484794848,220.46157404943497
14.848348483484834,220.47345268700636
14.848748487484876,220.4853316445844
14.849148491484918,220.49721092216882
14.84954849548496,220.50909051975964
14.849948499484995,220.52097043735665
14.850348503485037,220.5328506749603
14.85074850748508,220.5447312325703
14.851148511485114,220.5566121101865
14.851548515485156,220.56849330780935
14.851948519485198,220.58037482543858
14.85234852348524,220.59225666307418
14.852748527485275,220.604138820716
14.853148531485317,220.61602129836444
14.85354853548536,220.62790409601925
14.853948539485394,220.63978721368028
14.854348543485436,220.6516706513479
14.854748547485478,220.6635544090219
14.85514855148552,220.67543848670235
14.855548555485555,220.68732288438898
14.855948559485597,220.6992076020822
14.85634856348564,220.7110926397818
14.856748567485674,220.72297799748762
14.857148571485716,220.73486367520005
14.857548575485758,220.74674967291887
14.8579485794858,220.7586359906441
14.858348583485835,220.77052262837552
14.858748587485877,220.78240958611354
14.85914859148592,220.79429686385797
14.859548595485954,220.80618446160858
14.859948599485996,220.81807237936582
14.860348603486038,220.82996061712944
14.86074860748608,220.84184917489947
14.861148611486115,220.85373805267568
14.861548615486157,220.86562725045852
14.8619486194862,220.87751676824774
14.862348623486234,220.88940660604317
14.862748627486276,220.90129676384518
14.863148631486318,220.91318724165362
14.863548635486353,220.92507803946822
14.863948639486395,220.93696915728947
14.864348643486437,220.94886059511708
14.86474864748648,220.96075235295112
14.865148651486514,220.97264443079132
14.865548655486556,220.98453682863817
14.865948659486598,220.99642954649138
14.866348663486633,221.0083225843508
14.866748667486675,221.02021594221682
14.867148671486717,221.03210962008927
14.86754867548676,221.0440036179681
14.867948679486794,221.0558979358531
14.868348683486836,221.06779257374473
14.868748687486878,221.07968753164278
14.869148691486913,221.091582809547
14.869548695486955,221.1034784074578
14.869948699486997,221.11537432537503
14.87034870348704,221.12727056329868
14.870748707487074,221.1391671212285
14.871148711487116,221.1510639991649
14.871548715487158,221.16296119710773
14.871948719487193,221.17485871505676
14.872348723487235,221.1867565530124
14.872748727487277,221.1986547109744
14.87314873148732,221.21055318894284
14.873548735487354,221.22245198691746
14.873948739487396,221.2343511048987
14.874348743487438,221.24625054288634
14.874748747487473,221.25815030088015
14.875148751487515,221.27005037888057
14.875548755487557,221.2819507768874
14.8759487594876,221.29385149490065
14.876348763487634,221.30575253292005
14.876748767487676,221.3176538909461
14.877148771487718,221.32955556897852
14.877548775487753,221.34145756701713
14.877948779487795,221.35335988506236
14.878348783487837,221.365262523114
14.87874878748788,221.37716548117203
14.879148791487914,221.38906875923627
14.879548795487956,221.4009723573071
14.879948799487998,221.41287627538432
14.880348803488033,221.42478051346774
14.880748807488075,221.43668507155778
14.881148811488117,221.4485899496542
14.88154881548816,221.46049514775703
14.881948819488194,221.47240066586605
14.882348823488236,221.48430650398168
14.882748827488278,221.49621266210372
14.883148831488313,221.50811914023194
14.883548835488355,221.52002593836679
14.883948839488397,221.531933056508
14.88434884348844,221.54384049465563
14.884748847488474,221.55574825280945
14.885148851488516,221.5676563309699
14.885548855488558,221.57956472913673
14.885948859488593,221.59147344730974
14.886348863488635,221.6033824854894
14.886748867488677,221.6152918436754
14.88714887148872,221.62720152186785
14.887548875488754,221.63911152006648
14.887948879488796,221.6510218382717
14.888348883488838,221.66293247648335
14.888748887488873,221.67484343470116
14.889148891488915,221.6867547129256
14.889548895488957,221.69866631115642
14.889948899489,221.71057822939366
14.890348903489034,221.72249046763707
14.890748907489076,221.7344030258871
14.891148911489118,221.74631590414356
14.891548915489153,221.75822910240618
14.891948919489195,221.77014262067541
14.892348923489237,221.78205645895105
14.89274892748928,221.79397061723307
14.893148931489314,221.8058850955213
14.893548935489356,221.81779989381613
14.893948939489398,221.82971501211736
14.894348943489433,221.8416304504248
14.894748947489475,221.85354620873883
14.895148951489517,221.86546228705927
14.89554895548956,221.8773786853861
14.895948959489594,221.88929540371913
14.896348963489636,221.90121244205875
14.896748967489678,221.9131298004048
14.897148971489713,221.92504747875702
14.897548975489755,221.93696547711585
14.897948979489797,221.9488837954811
14.89834898348984,221.96080243385273
14.898748987489874,221.97272139223054
14.899148991489916,221.984640670615
14.899548995489958,221.9965602690058
14.899948999489993,222.00848018740285
14.900349003490035,222.02040042580649
14.900749007490077,222.0323209842165
14.90114901149012,222.04424186263296
14.901549015490154,222.05616306105557
14.901949019490196,222.06808457948483
14.902349023490238,222.08000641792046
14.902749027490273,222.09192857636228
14.903149031490315,222.10385105481072
14.903549035490357,222.11577385326555
14.9039490394904,222.1276969717268
14.904349043490434,222.13962041019423
14.904749047490476,222.15154416866827
14.905149051490518,222.1634682471487
14.905549055490553,222.17539264563533
14.905949059490595,222.18731736412857
14.906349063490637,222.1992424026282
14.90674906749068,222.21116776113425
14.907149071490714,222.22309343964648
14.907549075490756,222.2350194381653
14.907949079490798,222.24694575669054
14.908349083490833,222.25887239522197
14.908749087490875,222.27079935376
14.909149091490917,222.28272663230445
14.90954909549096,222.2946542308553
14.909949099490994,222.30658214941232
14.910349103491036,222.31851038797595
14.910749107491078,222.330438946546
14.911149111491113,222.3423678251222
14.911549115491155,222.35429702370504
14.911949119491197,222.3662265422943
14.91234912349124,222.37815638088992
14.912749127491274,222.39008653949176
14.913149131491316,222.4020170181002
14.913549135491358,222.41394781671505
14.913949139491393,222.42587893533607
14.914349143491435,222.4378103739637
14.914749147491477,222.44974213259775
14.91514915149152,222.46167421123818
14.915549155491554,222.47360660988483
14.915949159491596,222.48553932853807
14.916349163491638,222.4974723671977
14.916749167491673,222.50940572586353
14.917149171491715,222.52133940453598
14.917549175491757,222.53327340321482
14.9179491794918,222.54520772190006
14.918349183491834,222.55714236059148
14.918749187491876,222.5690773192895
14.919149191491918,222.58101259799395
14.919549195491953,222.59294819670458
14.919949199491995,222.60488411542184
14.920349203492037,222.61682035414546
14.92074920749208,222.6287569128755
14.921149211492114,222.64069379161174
14.921549215492156,222.6526309903546
14.921949219492198,222.66456850910382
14.922349223492233,222.67650634785926
14.922749227492275,222.6884445066213
14.923149231492317,222.70038298538975
14.92354923549236,222.71232178416457
14.923949239492394,222.72426090294562
14.924349243492436,222.73620034173325
14.924749247492478,222.7481401005273
14.925149251492513,222.76008017932753
14.925549255492555,222.77202057813437
14.925949259492597,222.7839612969476
14.92634926349264,222.79590233576727
14.926749267492674,222.8078436945931
14.927149271492716,222.81978537342553
14.927549275492758,222.83172737226437
14.927949279492793,222.8436696911094
14.928349283492835,222.85561232996105
14.928749287492877,222.8675552888191
14.92914929149292,222.87949856768353
14.929549295492954,222.89144216655416
14.929949299492996,222.9033860854314
14.930349303493038,222.91533032431505
14.930749307493073,222.9272748832049
14.931149311493115,222.93921976210135
14.931549315493157,222.95116496100417
14.9319493194932,222.9631104799134
14.932349323493234,222.97505631882885
14.932749327493276,222.9870024777509
14.933149331493318,222.99894895667933
14.933549335493353,223.01089575561397
14.933949339493395,223.0228428745552
14.934349343493437,223.03479031350287
14.93474934749348,223.04673807245692
14.935149351493514,223.05868615141713
14.935549355493556,223.070634550384
14.935949359493598,223.08258326935723
14.936349363493633,223.09453230833665
14.936749367493675,223.1064816673227
14.937149371493717,223.11843134631516
14.93754937549376,223.130381345314
14.937949379493794,223.14233166431904
14.938349383493836,223.1542823033307
14.938749387493878,223.16623326234873
14.939149391493913,223.17818454137296
14.939549395493955,223.1901361404038
14.939949399493997,223.20208805944105
14.94034940349404,223.2140402984847
14.940749407494074,223.22599285753452
14.941149411494116,223.23794573659097
14.941549415494158,223.24989893565382
14.941949419494193,223.26185245472286
14.942349423494235,223.27380629379851
14.942749427494277,223.28576045288057
14.94314943149432,223.297714931969
14.943549435494354,223.30966973106365
14.943949439494396,223.32162485016488
14.944349443494438,223.33358028927253
14.944749447494473,223.34553604838638
14.945149451494515,223.35749212750682
14.945549455494557,223.36944852663365
14.9459494594946,223.3814052457669
14.946349463494634,223.39336228490635
14.946749467494676,223.40531964405238
14.947149471494718,223.41727732320484
14.947549475494753,223.42923532236347
14.947949479494795,223.4411936415287
14.948349483494837,223.45315228070038
14.94874948749488,223.4651112398784
14.949149491494914,223.47707051906266
14.949549495494956,223.4890301182535
14.949949499494998,223.50099003745075
14.950349503495033,223.51295027665418
14.950749507495075,223.52491083586423
14.951149511495117,223.53687171508068
14.95154951549516,223.54883291430355
14.951949519495194,223.56079443353258
14.952349523495236,223.57275627276823
14.952749527495278,223.58471843201028
14.953149531495313,223.59668091125852
14.953549535495355,223.60864371051335
14.953949539495397,223.6206068297746
14.95434954349544,223.63257026904225
14.954749547495474,223.6445340283161
14.955149551495516,223.65649810759655
14.955549555495558,223.6684625068834
14.955949559495593,223.68042722617642
14.956349563495635,223.6923922654761
14.956749567495677,223.70435762478212
14.95714957149572,223.71632330409457
14.957549575495754,223.72828930341322
14.957949579495796,223.74025562273846
14.958349583495838,223.75222226207012
14.958749587495873,223.76418922140797
14.959149591495915,223.77615650075242
14.959549595495957,223.78812410010326
14.959949599496,223.80009201946052
14.960349603496034,223.81206025882395
14.960749607496076,223.824028818194
14.961149611496118,223.83599769757046
14.961549615496153,223.8479668969531
14.961949619496195,223.85993641634235
14.962349623496237,223.871906255738
14.96274962749628,223.88387641514004
14.963149631496314,223.8958468945483
14.963549635496356,223.90781769396315
14.963949639496398,223.9197888133844
14.964349643496433,223.93176025281184
14.964749647496475,223.94373201224587
14.965149651496517,223.95570409168633
14.96554965549656,223.96767649113318
14.965949659496594,223.97964921058622
14.966349663496636,223.99162225004588
14.966749667496678,224.00359560951193
14.967149671496713,224.01556928898418
14.967549675496755,224.02754328846302
14.967949679496797,224.03951760794828
14.96834968349684,224.05149224743994
14.968749687496874,224.0634672069378
14.969149691496916,224.07544248644223
14.969549695496958,224.0874180859531
14.969949699496993,224.09939400547012
14.970349703497035,224.11137024499376
14.970749707497077,224.12334680452383
14.97114971149712,224.1353236840603
14.971549715497154,224.14730088360292
14.971949719497196,224.15927840315217
14.972349723497238,224.17125624270784
14.972749727497273,224.18323440226968
14.973149731497315,224.19521288183813
14.973549735497357,224.20719168141298
14.9739497394974,224.21917080099425
14.974349743497434,224.23115024058168
14.974749747497476,224.24313000017574
14.975149751497518,224.2551100797762
14.975549755497553,224.26709047938283
14.975949759497595,224.2790711989961
14.976349763497637,224.29105223861575
14.97674976749768,224.3030335982418
14.977149771497714,224.31501527787404
14.977549775497756,224.3269972775129
14.977949779497798,224.33897959715816
14.978349783497833,224.35096223680958
14.978749787497875,224.36294519646765
14.979149791497917,224.3749284761321
14.97954979549796,224.38691207580297
14.979949799497994,224.39889599548
14.980349803498036,224.41088023516366
14.980749807498078,224.42286479485372
14.981149811498113,224.43484967454995
14.981549815498155,224.44683487425283
14.981949819498197,224.45882039396207
14.98234982349824,224.47080623367773
14.982749827498274,224.48279239339956
14.983149831498316,224.49477887312804
14.983549835498359,224.50676567286288
14.983949839498393,224.51875279260392
14.984349843498435,224.53074023235158
14.984749847498477,224.54272799210565
14.98514985149852,224.5547160718661
14.985549855498554,224.56670447163273
14.985949859498596,224.57869319140602
14.986349863498639,224.59068223118567
14.986749867498673,224.6026715909715
14.987149871498715,224.61466127076397
14.987549875498758,224.62665127056283
14.9879498794988,224.63864159036808
14.988349883498834,224.65063223017953
14.988749887498876,224.6626231899976
14.989149891498919,224.67461446982205
14.989549895498953,224.6866060696527
14.989949899498995,224.69859798948994
14.990349903499038,224.7105902293336
14.99074990749908,224.72258278918366
14.991149911499114,224.7345756690399
14.991549915499156,224.74656886890276
14.991949919499199,224.75856238877202
14.992349923499233,224.77055622864748
14.992749927499275,224.78255038852953
14.993149931499318,224.794544868418
14.99354993549936,224.80653966831284
14.993949939499394,224.8185347882139
14.994349943499437,224.83053022812155
14.994749947499479,224.84252598803562
14.995149951499513,224.85452206795586
14.995549955499555,224.8665184678827
14.995949959499598,224.878515187816
14.99634996349964,224.89051222775564
14.996749967499674,224.90250958770147
14.997149971499717,224.91450726765396
14.997549975499759,224.9265052676128
14.997949979499793,224.93850358757786
14.998349983499836,224.95050222754952
14.998749987499878,224.96250118752758
14.99914999149992,224.97450046751203
14.999549995499954,224.98650006750267
14.999949999499997,224.99849998749994
15.000350003500039,225.0105002275036
15.000750007500073,225.02250078751345
15.001150011500116,225.03450166752992
15.001550015500158,225.0465028675528
15.0019500195002,225.05850438758205
15.002350023500234,225.0705062276175
15.002750027500277,225.08250838765954
15.003150031500319,225.094510867708
15.003550035500353,225.10651366776267
15.003950039500396,225.11851678782392
15.004350043500438,225.1305202278916
15.00475004750048,225.14252398796563
15.005150051500515,225.1545280680459
15.005550055500557,225.16653246813274
15.005950059500599,225.17853718822602
15.006350063500633,225.19054222832546
15.006750067500676,225.20254758843154
15.007150071500718,225.214553268544
15.00755007550076,225.22655926866287
15.007950079500795,225.2385655887879
15.008350083500837,225.25057222891957
15.008750087500879,225.26257918905762
15.009150091500914,225.2745864692019
15.009550095500956,225.28659406935273
15.009950099500998,225.29860198951002
15.01035010350104,225.31061022967367
15.010750107501075,225.32261878984352
15.011150111501117,225.33462767001998
15.011550115501159,225.34663687020284
15.011950119501194,225.3586463903919
15.012350123501236,225.37065623058757
15.012750127501278,225.38266639078964
15.01315013150132,225.3946768709981
15.013550135501355,225.40668767121275
15.013950139501397,225.418698791434
15.014350143501439,225.43071023166166
15.014750147501474,225.44272199189552
15.015150151501516,225.45473407213598
15.015550155501558,225.46674647238285
15.0159501595016,225.47875919263612
15.016350163501635,225.49077223289558
15.016750167501677,225.50278559316163
15.017150171501719,225.5147992734341
15.017550175501754,225.52681327371275
15.017950179501796,225.538827593998
15.018350183501838,225.5508422342897
15.01875018750188,225.56285719458774
15.019150191501915,225.574872474892
15.019550195501957,225.58688807520286
15.019950199501999,225.59890399552012
15.020350203502034,225.6109202358436
15.020750207502076,225.62293679617363
15.021150211502118,225.63495367651012
15.02155021550216,225.64697087685298
15.021950219502195,225.65898839720202
15.022350223502237,225.6710062375577
15.022750227502279,225.68302439791975
15.023150231502314,225.695042878288
15.023550235502356,225.70706167866288
15.023950239502398,225.71908079904415
15.02435024350244,225.7311002394318
15.024750247502475,225.74311999982567
15.025150251502517,225.75514008022614
15.025550255502559,225.767160480633
15.025950259502594,225.77918120104607
15.026350263502636,225.79120224146573
15.026750267502678,225.8032236018918
15.02715027150272,225.81524528232427
15.027550275502755,225.8272672827629
15.027950279502797,225.8392896032082
15.028350283502839,225.85131224365986
15.028750287502874,225.8633352041177
15.029150291502916,225.87535848458216
15.029550295502958,225.88738208505305
15.029950299503,225.8994060055303
15.030350303503035,225.91143024601377
15.030750307503077,225.92345480650383
15.031150311503119,225.9354796870003
15.031550315503154,225.94750488750296
15.031950319503196,225.95953040801223
15.032350323503238,225.9715562485279
15.03275032750328,225.98358240904997
15.033150331503315,225.99560888957822
15.033550335503357,226.0076356901131
15.033950339503399,226.01966281065435
15.034350343503434,226.0316902512018
15.034750347503476,226.04371801175589
15.035150351503518,226.05574609231635
15.03555035550356,226.06777449288322
15.035950359503595,226.07980321345627
15.036350363503637,226.09183225403595
15.036750367503679,226.10386161462202
15.037150371503714,226.11589129521428
15.037550375503756,226.12792129581314
15.037950379503798,226.13995161641841
15.03835038350384,226.15198225703008
15.038750387503875,226.16401321764795
15.039150391503917,226.1760444982724
15.039550395503959,226.18807609890328
15.039950399503994,226.20010801954032
15.040350403504036,226.21214026018401
15.040750407504078,226.22417282083407
15.04115041150412,226.23620570149055
15.041550415504155,226.24823890215322
15.041950419504197,226.26027242282248
15.042350423504239,226.27230626349814
15.042750427504274,226.28434042418002
15.043150431504316,226.2963749048685
15.043550435504358,226.30840970556335
15.0439504395044,226.32044482626463
15.044350443504435,226.33248026697208
15.044750447504477,226.34451602768615
15.045150451504519,226.35655210840662
15.045550455504554,226.36858850913328
15.045950459504596,226.38062522986655
15.046350463504638,226.39266227060622
15.04675046750468,226.4046996313523
15.047150471504715,226.41673731210454
15.047550475504757,226.42877531286342
15.047950479504799,226.4408136336287
15.048350483504834,226.45285227440016
15.048750487504876,226.46489123517824
15.049150491504918,226.4769305159627
15.04955049550496,226.4889701167536
15.049950499504995,226.50101003755063
15.050350503505037,226.5130502783543
15.050750507505079,226.5250908391644
15.051150511505114,226.53713171998064
15.051550515505156,226.54917292080353
15.051950519505198,226.56121444163279
15.05235052350524,226.57325628246846
15.052750527505275,226.58529844331034
15.053150531505317,226.5973409241588
15.053550535505359,226.60938372501369
15.053950539505394,226.62142684587474
15.054350543505436,226.6334702867424
15.054750547505478,226.64551404761647
15.05515055150552,226.65755812849696
15.055550555505555,226.6696025293836
15.055950559505597,226.68164725027688
15.056350563505639,226.69369229117657
15.056750567505674,226.70573765208243
15.057150571505716,226.7177833329949
15.057550575505758,226.72982933391378
15.0579505795058,226.74187565483905
15.058350583505835,226.7539222957705
15.058750587505877,226.7659692567086
15.059150591505919,226.77801653765306
15.059550595505954,226.79006413860373
15.059950599505996,226.802112059561
15.060350603506038,226.81416030052466
15.06075060750608,226.82620886149476
15.061150611506115,226.838257742471
15.061550615506157,226.8503069434539
15.061950619506199,226.86235646444317
15.062350623506234,226.8744063054386
15.062750627506276,226.8864564664407
15.063150631506318,226.8985069474492
15.06355063550636,226.91055774846404
15.063950639506395,226.92260886948512
15.064350643506437,226.93466031051278
15.064750647506479,226.94671207154687
15.065150651506514,226.95876415258712
15.065550655506556,226.97081655363402
15.065950659506598,226.9828692746873
15.06635066350664,226.99492231574698
15.066750667506675,227.00697567681283
15.067150671506717,227.0190293578853
15.067550675506759,227.0310833589642
15.067950679506794,227.04313768004926
15.068350683506836,227.05519232114094
15.068750687506878,227.067247282239
15.06915069150692,227.07930256334348
15.069550695506955,227.09135816445414
15.069950699506997,227.10341408557142
15.070350703507039,227.1154703266951
15.070750707507074,227.12752688782496
15.071150711507116,227.13958376896144
15.071550715507158,227.15164097010432
15.0719507195072,227.1636984912536
15.072350723507235,227.17575633240907
15.072750727507277,227.18781449357115
15.073150731507319,227.1998729747396
15.073550735507354,227.21193177591428
15.073950739507396,227.22399089709558
15.074350743507438,227.23605033828323
15.07475074750748,227.24811009947732
15.075150751507515,227.2601701806776
15.075550755507557,227.27223058188446
15.075950759507599,227.28429130309775
15.076350763507634,227.2963523443172
15.076750767507676,227.3084137055433
15.077150771507718,227.32047538677577
15.07755077550776,227.33253738801466
15.077950779507795,227.3445997092597
15.078350783507837,227.35666235051139
15.078750787507879,227.36872531176948
15.079150791507914,227.38078859303374
15.079550795507956,227.39285219430462
15.079950799507998,227.4049161155819
15.08035080350804,227.4169803568656
15.080750807508075,227.42904491815545
15.081150811508117,227.44110979945194
15.081550815508159,227.4531750007548
15.081950819508194,227.46524052206388
15.082350823508236,227.47730636337957
15.082750827508278,227.48937252470165
15.08315083150832,227.50143900603013
15.083550835508355,227.5135058073648
15.083950839508397,227.52557292870605
15.084350843508439,227.53764037005374
15.084750847508474,227.5497081314076
15.085150851508516,227.5617762127681
15.085550855508558,227.57384461413497
15.0859508595086,227.58591333550825
15.086350863508635,227.59798237688773
15.086750867508677,227.61005173827382
15.087150871508719,227.62212141966629
15.087550875508754,227.63419142106497
